VATTENID,MS_CD,EU_CD,VF,NAMN,LOKAL,Region,Ndatum1,DATUM1,Anno,KVALITET,BONETYP,NBONET,NpueBtotal,NpueBAbb,NpueBGäd,NpueBMör,NpueBRöd,Narter,Nrader,RT90X,RT90Y,S99TM_N,S99TM_E,WGS84_N,WGS84_E
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20090720,2009,Stand,Bnord12,16,5.84, , , ,2.85,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20100720,2010,Stand,Bnord12,16,6.26, , , ,2.82,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20110720,2011,Stand,Bnord12,16,7.06, , , ,3.64,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20120718,2012,Stand,Bnord12,16,5.64, , , ,2.76,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20130717,2013,Stand,Bnord12,16,6.24, , , ,3.16,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20140720,2014,Stand,Bnord12,16,6.23, , , ,2.22,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20150716,2015,Stand,Bnord12,16,7.75, , , ,4.67,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20160720,2016,Stand,Bnord12,16,7.42, , , ,3.76,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20170719,2017,Stand,Bnord12,16,8.91, , , ,5.00,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20180717,2018,Stand,Bnord12,16,6.28, , , ,2.99,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20190717,2019,Stand,Bnord12,16,6.98, , , ,3.80,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20200719,2020,Stand,Bnord12,16,8.21, , , ,4.97,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20210721,2021,Inven,Bnord12,11,9.72, , , ,4.39,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
706083-132287,WA25599103,SE706083-132287,Y,Stor-Björsjön,Hela sjön,Norra,18,20220720,2022,Stand,Bnord12,16,7.70, , , ,3.92,2,2,7060830,1322870,7056538,362844,63.61114,12.23319
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,19960713,1996,Stand,Bnord12,32,19.78,11.47,0.01,4.83, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,19970811,1997,Stand,Bnord12,32,27.42,11.92,0.23,5.30, ,9,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,19990713,1999,Stand,Bnord12,33,16.46,6.00,0.22,4.20, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20020721,2002,Stand,Bnord12,32,18.26,11.39,0.21,3.61, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20050718,2005,Stand,Bnord12,32,26.84,9.20,0.10,12.35, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20070717,2007,Stand,Bnord12,32,17.53,8.81,0.12,4.95, ,7,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20080718,2008,Stand,Bnord12,32,18.39,6.42,0.13,8.15, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20090807,2009,Stand,Bnord12,32,17.70,6.10,0.14,2.81, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20100724,2010,Stand,Bnord12,32,14.99,4.95,0.10,4.81, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20110726,2011,Stand,Bnord12,32,27.53,7.14,0.26,14.36, ,9,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20120806,2012,Stand,Bnord12,32,22.00,6.72,0.04,9.55, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20130721,2013,Stand,Bnord12,32,16.34,5.41,0.19,6.70, ,9,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20140725,2014,Stand,Bnord12,32,14.19,7.08,0.06,3.70, ,7,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20150725,2015,Stand,Bnord12,32,17.11,9.13,0.15,3.82, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20160728,2016,Stand,Bnord12,32,24.59,11.61,0.20,6.60, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20170724,2017,Stand,Bnord12,32,14.47,6.41,0.20,3.40, ,7,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20180724,2018,Stand,Bnord12,32,20.83,9.23,0.17,5.24, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20190731,2019,Stand,Bnord12,32,23.37,12.80,0.17,3.60, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20200801,2020,Stand,Bnord12,32,18.60,8.14,0.14,4.71, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20210801,2021,Stand,Bnord12,32,16.01,6.92,0.27,4.48, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708512-152086,WA39243328,SE708512-152086,Y,Degervattnet,Hela sjön,Norra,21,20220731,2022,Stand,Bnord12,32,19.19,7.38,0.12,5.57, ,8,10,7085120,1520860,7083427,560401,63.87284,16.22934
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,19940816,1994,Stand,Bnord12,32,19.24,4.04,0.12,11.61, ,8,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,19950730,1995,Stand,Bnord12,32,23.81,3.82,0.22,16.87, ,8,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,19960806,1996,Stand,Bnord12,32,15.36,3.43,0.18,9.23, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,19970817,1997,Stand,Bnord12,32,24.29,9.41,0.19,11.93, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,19980731,1998,Stand,Bnord12,32,26.74,5.30,0.24,17.79, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,19990809,1999,Stand,Bnord12,32,23.41,7.01,0.20,14.08, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20000801,2000,Stand,Bnord12,32,20.05,4.40,0.15,13.14, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20010717,2001,Stand,Bnord12,32,13.31,7.04,0.21,3.98, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20020716,2002,Stand,Bnord12,32,20.46,8.77,0.12,8.28, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20030715,2003,Stand,Bnord12,32,35.45,18.22,0.25,15.72, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20040713,2004,Stand,Bnord12,32,21.74,11.42,0.14,8.92, ,8,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20050713,2005,Stand,Bnord12,32,25.46,11.18,0.09,11.59, ,8,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20060719,2006,Stand,Bnord12,32,24.36,9.60,0.07,11.68, ,8,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20070712,2007,Stand,Bnord12,32,21.54,10.90,0.19,8.91, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20080711,2008,Stand,Bnord12,32,22.44,11.73,0.08,9.52, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20090713,2009,Stand,Bnord12,32,22.03,10.45,0.16,10.56, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20100714,2010,Stand,Bnord12,32,29.40,10.47,0.19,16.68, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20110713,2011,Stand,Bnord12,32,20.26,11.87,0.11,7.22, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20120718,2012,Stand,Bnord12,32,17.78,10.50,0.08,6.34, ,8,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20130729,2013,Stand,Bnord12,32,18.06,10.74,0.07,6.27, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20140802,2014,Stand,Bnord12,32,18.87,9.38,0.04,7.92, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20150802,2015,Stand,Bnord12,32,20.66,8.95,0.21,10.43, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20160807,2016,Stand,Bnord12,32,24.75,11.62,0.09,11.92, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20170802,2017,Stand,Bnord12,32,18.23,8.97,0.02,7.69, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20180802,2018,Stand,Bnord12,32,32.46,13.31,0.14,16.99, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20190721,2019,Stand,Bnord12,32,28.22,12.00,0.05,14.96, ,8,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20200724,2020,Stand,Bnord12,32,16.30,6.22,0.10,8.88, ,8,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20210811,2021,Stand,Bnord12,32,25.63,12.34,0.12,12.73, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
708619-162132,WA79262932,SE708619-162132,Y,Remmarsjön,Hela sjön,Norra,29,20220724,2022,Stand,Bnord12,32,17.20,7.22,0.00,9.28, ,7,8,7086190,1621320,7085765,660807,63.86204,18.27264
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,19940823,1994,Stand,Bnord12,24,18.31,3.83,0.43,9.07, ,5,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,19950726,1995,Stand,Bnord12,24,14.54,3.64,0.00,3.29, ,3,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,19960723,1996,Stand,Bnord12,24,12.18,2.56,0.65,4.85, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,19970806,1997,Stand,Bnord12,24,154.22,144.68,0.27,4.80, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,19980722,1998,Stand,Bnord12,24,70.40,61.33,0.23,4.69, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,19990727,1999,Stand,Bnord12,24,22.48,17.81,0.54,1.45, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20000721,2000,Stand,Bnord12,24,56.51,51.68,0.13,1.70, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20010727,2001,Stand,Bnord12,24,22.77,19.34,0.47,0.30, ,5,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20020720,2002,Stand,Bnord12,24,38.23,34.58,0.02,1.65, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20030723,2003,Stand,Bnord12,24,51.72,46.61,0.54,3.24, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20040724,2004,Stand,Bnord12,24,53.41,50.88,0.34,1.43, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20050725,2005,Stand,Bnord12,24,28.44,24.31,0.38,1.64, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20060731,2006,Stand,Bnord12,24,44.44,41.87,0.22,1.36, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20070724,2007,Stand,Bnord12,24,42.43,38.39,0.11,2.85, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20080725,2008,Stand,Bnord12,24,53.00,48.30,0.11,3.19, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20090726,2009,Stand,Bnord12,24,19.71,13.53,0.34,2.59, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20100730,2010,Stand,Bnord12,24,12.33,6.81,0.11,3.26, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20110723,2011,Stand,Bnord12,16,55.24,44.05,0.04,8.89, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20120801,2012,Stand,Bnord12,16,40.83,33.15,0.38,4.81, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20130719,2013,Stand,Bnord12,16,11.27,4.97,0.21,4.53, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20140808,2014,Stand,Bnord12,16,65.31,47.87,0.69,13.22, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20150811,2015,Stand,Bnord12,16,13.11,3.58,0.41,5.16, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20160823,2016,Stand,Bnord12,16,26.69,6.56,0.34,16.91, ,5,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20170809,2017,Stand,Bnord12,16,26.83,5.27,0.29,17.14, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20180813,2018,Stand,Bnord12,16,49.05,22.19,1.05,20.96, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20190813,2019,Stand,Bnord12,16,36.13,14.35,0.38,17.75, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20200804,2020,Stand,Bnord12,16,20.63,9.37,0.88,7.50, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20210818,2021,Stand,Bnord12,16,59.97,36.64,0.58,19.68, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
744629-167999,WA55325208,SE744629-167999,Y,Jutsajaure,Hela sjön,Norra,29,20220728,2022,Stand,Bnord12,16,25.93,19.09,0.34,4.32, ,4,6,7446290,1679990,7446496,714847,67.05897,19.94362
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,19940827,1994,Stand,Bnord12,48,3.14, , , ,3.14,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,19950720,1995,Stand,Bnord12,48,1.72, , , ,1.72,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,19960727,1996,Stand,Bnord12,48,1.94, , , ,1.94,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,19970731,1997,Stand,Bnord12,48,3.61, , , ,3.61,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,19980716,1998,Stand,Bnord12,48,2.69, , , ,2.69,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,19990801,1999,Stand,Bnord12,48,2.49, , , ,2.49,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20000727,2000,Stand,Bnord12,48,2.70, , , ,2.70,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20010721,2001,Stand,Bnord12,48,2.96, , , ,2.96,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20020728,2002,Stand,Bnord12,48,2.54, , , ,2.54,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20030729,2003,Stand,Bnord12,48,2.56, , , ,2.56,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20040730,2004,Stand,Bnord12,48,3.72, , , ,3.72,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20050731,2005,Stand,Bnord12,48,2.05, , , ,2.05,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20060806,2006,Stand,Bnord12,48,2.85, , , ,2.85,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20070718,2007,Stand,Bnord12,46,1.49, , , ,1.49,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20080801,2008,Stand,Bnord12,48,2.04, , , ,2.04,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20090731,2009,Stand,Bnord12,44,2.76, , , ,2.76,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20100804,2010,Stand,Bnord12,48,2.75, , , ,2.75,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20110715,2011,Stand,Bnord12,48,2.75, , , ,2.75,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20120726,2012,Inven,Bnord12,41,3.78, , , ,3.78,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20130729,2013,Stand,Bnord12,48,4.46, , , ,4.46,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20140731,2014,Stand,Bnord12,48,2.74, , , ,2.74,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20150804,2015,Stand,Bnord12,48,4.08, , , ,4.08,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20160817,2016,Stand,Bnord12,48,2.86, , , ,2.86,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20170802,2017,Stand,Bnord12,48,3.32, , , ,3.32,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20180806,2018,Stand,Bnord12,48,4.85, , , ,4.85,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20190731,2019,Stand,Bnord12,48,3.69, , , ,3.69,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
758208-161749,WA29045099,SE758208-161749,Y,Abiskojaure,Hela sjön,Norra,29,20200727,2020,Stand,Bnord12,48,2.31, , , ,2.31,1,1,7582080,1617490,7581425,650600,68.30583,18.65249
